0.00, 0.00
0.00, 0.41
2.45, 14.94
23.35, 29.25
15.91, 18.87
7.95, 13.61
18.58, 17.16
16.33, 19.69
23.56, 25.22
29.64, 29.59
30.20, 35.24
38.40, 35.51
39.39, 41.22
39.96, 44.82
46.05, 48.83
47.34, 51.92
51.41, 46.58
40.99, 54.18
57.99, 53.49
54.48, 49.96
49.18, 59.91
61.36, 50.72
47.72, 63.40
65.13, 59.13
56.01, 60.52
58.86, 61.52
65.78, 57.78
51.96, 64.73
69.17, 59.13
62.89, 62.40
53.75, 65.30
72.83, 63.21
67.39, 54.74
50.35, 67.62
68.79, 65.14
66.71, 67.43
65.89, 63.73
57.30, 70.08
66.65, 66.16
68.43, 61.62
65.21, 69.71
60.77, 70.10
69.02, 68.99
67.75, 68.81
63.41, 63.73
64.91, 70.82
73.36, 66.29
67.60, 68.75
65.57, 64.22
63.28, 67.55
70.22, 67.60
69.35, 69.84
68.18, 71.18
60.01, 55.36
71.85, 70.24
68.29, 72.26
68.42, 68.55
71.81, 68.06
57.93, 66.53
70.38, 67.21
70.30, 71.00
71.37, 72.47
68.61, 68.35
57.54, 71.81
71.45, 61.15
71.27, 74.18
68.77, 67.32
68.34, 67.43
70.62, 69.62
67.61, 58.83
71.60, 72.42
66.55, 63.99
63.24, 65.28
59.00, 69.69
72.39, 69.10
70.62, 70.98
68.29, 68.53
68.95, 71.99
59.92, 56.69
68.21, 63.76
End Time: 2514.00
