0.00, 0.00
0.00, 0.00
0.39, 1.08
25.17, 21.53
15.86, 12.55
11.84, 14.09
5.74, 9.40
15.30, 14.35
16.32, 17.19
24.78, 25.78
25.68, 27.72
31.70, 31.18
31.27, 29.03
35.90, 33.09
38.08, 43.50
43.00, 46.67
44.96, 38.06
36.76, 48.58
52.69, 44.55
42.05, 52.36
51.67, 50.30
55.21, 46.65
44.76, 54.98
56.60, 57.46
55.12, 52.91
53.64, 55.87
53.17, 58.09
55.63, 57.50
59.92, 56.29
59.33, 60.21
60.41, 52.33
47.40, 61.55
57.04, 58.54
61.69, 61.89
56.95, 60.78
59.32, 57.63
59.22, 59.82
58.56, 55.86
60.09, 62.09
61.71, 61.55
59.27, 63.96
62.05, 58.37
63.93, 61.68
60.50, 62.02
63.17, 62.66
65.11, 64.38
64.70, 61.44
63.40, 61.85
60.03, 65.69
62.20, 60.71
62.69, 64.55
63.14, 62.24
61.99, 61.78
61.09, 61.25
60.96, 64.14
60.83, 62.50
59.96, 57.54
58.24, 61.25
62.47, 62.46
62.05, 59.14
60.39, 59.94
64.03, 62.30
60.49, 60.47
60.01, 62.73
64.34, 59.35
59.48, 59.99
61.22, 62.37
65.68, 61.21
61.52, 62.58
62.54, 60.53
64.07, 62.89
62.11, 60.01
61.25, 60.89
63.98, 58.47
60.29, 59.83
63.87, 64.40
59.76, 60.82
56.02, 59.82
60.30, 56.28
62.22, 62.97
60.68, 64.62
59.65, 62.98
58.65, 62.59
62.24, 63.50
66.52, 62.81
60.47, 61.08
55.40, 60.82
End Time: 2730.00
