0.00, 0.00
0.00, 0.00
0.94, 2.32
23.16, 9.29
19.53, 10.65
11.66, 15.25
9.51, 8.51
14.99, 13.74
13.81, 19.42
26.69, 21.74
27.99, 34.34
36.32, 33.95
34.04, 27.41
35.30, 31.18
32.28, 42.98
45.11, 30.89
29.53, 47.03
47.64, 43.59
43.41, 37.30
42.15, 51.59
48.43, 44.77
47.81, 37.78
51.28, 51.26
46.42, 46.84
53.63, 52.76
37.65, 49.71
51.80, 49.30
50.09, 47.26
49.19, 56.64
54.68, 50.65
49.49, 53.18
54.72, 53.65
47.19, 56.44
54.56, 50.67
50.99, 54.02
56.64, 53.11
48.24, 51.88
51.53, 51.76
51.58, 56.57
50.21, 52.67
50.46, 51.63
49.16, 48.65
52.90, 51.67
52.21, 51.40
51.70, 50.21
53.78, 52.35
52.36, 50.47
52.74, 52.81
52.11, 49.03
54.95, 56.14
50.53, 50.43
53.72, 52.92
50.45, 48.13
53.99, 56.33
49.65, 51.40
50.80, 54.26
53.28, 48.61
51.80, 56.10
53.76, 50.03
50.30, 49.36
54.79, 51.70
48.00, 51.88
53.82, 51.01
48.36, 49.70
55.33, 53.36
50.21, 51.11
49.25, 54.00
51.65, 50.74
51.05, 52.44
50.51, 47.97
51.60, 56.05
56.53, 50.55
50.81, 54.92
54.11, 49.40
49.22, 52.30
55.39, 52.35
48.94, 53.23
50.13, 51.45
54.45, 53.09
52.61, 53.70
49.57, 53.50
50.62, 46.65
52.38, 54.97
51.29, 52.29
50.04, 48.42
51.65, 50.21
50.82, 51.86
53.25, 53.02
53.26, 48.57
52.63, 52.50
54.03, 50.24
51.20, 52.36
51.33, 46.33
54.99, 56.27
51.96, 49.51
50.20, 52.21
51.58, 47.37
52.21, 54.38
53.89, 51.82
End Time: 3112.00
