0.00, 0.00
0.45, 0.00
0.49, 7.02
17.38, 16.84
16.44, 12.26
12.67, 17.99
6.65, 8.88
15.16, 16.04
15.67, 16.08
24.38, 22.97
32.60, 30.11
32.16, 28.30
34.79, 34.22
34.61, 44.24
47.03, 34.74
33.18, 43.37
48.51, 47.33
35.17, 50.35
50.18, 41.03
52.80, 53.53
35.90, 49.66
56.96, 53.51
49.87, 47.20
58.26, 55.99
52.17, 48.54
42.21, 58.52
59.00, 52.61
54.06, 57.93
56.70, 55.25
55.53, 59.66
57.68, 55.24
53.72, 58.86
58.45, 60.10
54.75, 58.91
57.95, 54.25
56.75, 60.43
56.46, 59.18
61.82, 55.59
55.33, 57.34
57.44, 54.71
57.63, 57.77
56.62, 55.20
56.73, 59.46
57.41, 55.63
57.35, 58.49
56.60, 56.29
56.01, 58.44
57.90, 56.06
54.95, 56.56
57.55, 56.07
57.69, 57.54
56.28, 50.17
58.04, 57.96
57.03, 55.65
56.77, 60.23
57.75, 54.52
54.99, 55.36
59.99, 58.17
54.84, 55.66
59.39, 59.37
56.40, 57.22
55.99, 54.73
60.25, 58.25
57.14, 56.10
57.09, 56.28
55.54, 56.26
57.78, 57.93
58.71, 56.03
58.18, 52.02
57.80, 57.99
58.91, 57.39
54.74, 56.29
58.33, 56.50
58.00, 57.51
56.83, 53.95
56.64, 54.19
57.98, 52.43
58.23, 57.29
55.60, 54.17
56.77, 57.82
54.75, 58.17
53.41, 57.54
56.08, 56.53
55.44, 60.26
58.94, 57.58
55.41, 58.70
56.62, 61.61
60.60, 57.52
54.82, 57.95
54.90, 57.59
57.34, 58.92
58.54, 54.78
End Time: 2872.00
