0.00, 0.00
0.00, 0.39
0.46, 3.52
17.20, 13.01
14.09, 14.92
12.25, 11.03
15.73, 14.97
17.13, 16.40
20.30, 23.28
26.98, 26.54
31.42, 35.44
34.86, 34.27
30.09, 34.84
35.26, 41.09
41.79, 35.58
46.14, 44.66
50.53, 52.53
45.94, 50.24
46.93, 46.78
57.15, 56.33
41.64, 51.62
63.73, 63.24
53.90, 50.95
59.85, 60.39
53.37, 53.82
63.61, 62.20
52.28, 59.56
68.81, 55.27
57.70, 65.94
60.69, 64.76
66.39, 67.39
61.45, 66.29
65.75, 65.47
67.39, 57.16
67.78, 71.88
61.31, 67.81
66.77, 70.78
71.19, 65.77
68.85, 59.82
69.23, 69.88
62.73, 62.51
69.97, 71.31
68.56, 69.90
67.64, 65.65
60.73, 74.77
71.52, 65.78
68.26, 68.02
66.97, 72.32
63.15, 61.77
65.91, 71.90
71.54, 70.77
71.45, 64.80
65.24, 68.97
59.03, 70.76
71.16, 64.23
72.21, 72.83
68.40, 70.92
67.59, 71.00
59.80, 74.11
68.86, 68.31
68.20, 55.39
69.65, 73.33
68.12, 62.99
55.75, 70.44
69.75, 72.18
69.72, 65.70
71.99, 67.65
67.77, 69.09
56.73, 69.10
71.54, 72.15
71.72, 68.97
64.77, 66.05
65.13, 66.35
63.39, 68.97
71.99, 69.01
68.70, 71.64
65.63, 62.09
65.20, 72.07
67.89, 67.44
69.54, 62.40
65.89, 60.09
End Time: 2537.00
