0.00, 0.00
0.00, 0.42
0.00, 3.78
6.29, 7.93
12.04, 14.95
13.23, 8.88
10.34, 14.90
13.48, 13.57
24.98, 17.69
19.65, 26.16
25.21, 29.42
27.65, 32.92
25.73, 34.34
37.52, 27.49
30.01, 40.82
43.54, 30.55
40.44, 44.01
38.72, 43.33
45.58, 43.08
43.74, 35.02
46.98, 49.49
44.11, 41.58
40.45, 47.87
46.76, 46.98
44.08, 47.35
47.59, 51.31
43.39, 45.96
48.56, 51.45
45.16, 48.72
48.48, 52.62
47.21, 52.28
48.33, 46.72
47.28, 50.67
48.61, 46.20
45.47, 50.57
49.77, 43.89
46.11, 52.00
48.81, 45.62
45.10, 48.21
50.54, 46.59
42.76, 45.42
51.55, 49.73
43.14, 44.48
50.98, 49.40
45.46, 42.01
49.87, 49.64
45.96, 44.09
47.30, 46.18
47.18, 49.78
47.74, 45.67
48.75, 51.40
49.03, 45.70
48.21, 47.39
48.86, 50.61
46.94, 44.25
48.92, 49.86
44.39, 43.08
49.51, 52.29
45.47, 46.14
48.71, 51.09
45.12, 46.08
48.06, 51.11
47.83, 49.17
47.60, 44.97
46.41, 47.95
47.14, 46.46
46.45, 51.90
45.76, 42.64
48.98, 46.84
47.00, 47.94
50.03, 44.09
48.91, 47.99
46.28, 45.64
48.91, 51.49
45.92, 43.40
49.85, 50.38
46.12, 45.03
50.14, 50.87
44.75, 45.56
50.18, 46.48
46.57, 48.62
49.04, 46.96
44.84, 50.40
48.13, 43.83
46.48, 46.44
47.62, 48.02
45.45, 45.03
49.36, 48.00
43.78, 45.52
49.29, 50.13
44.29, 43.10
48.77, 50.31
45.12, 43.78
50.43, 50.67
46.75, 46.92
49.91, 44.69
45.67, 47.46
47.26, 45.37
46.37, 48.58
49.64, 45.94
50.06, 46.85
46.59, 49.22
48.86, 43.54
46.35, 49.55
46.67, 44.08
46.98, 50.14
46.69, 46.19
End Time: 3349.00
