0.00, 0.00
0.00, 0.00
0.99, 1.97
15.46, 14.97
12.67, 9.12
12.44, 17.86
9.14, 9.32
10.37, 12.31
14.72, 24.39
21.14, 23.78
22.74, 21.61
34.00, 30.21
27.28, 38.53
31.28, 24.78
37.31, 38.12
39.66, 42.14
40.02, 28.16
45.67, 49.63
46.60, 42.62
44.97, 45.52
44.85, 45.51
46.57, 48.13
52.28, 50.66
47.32, 45.73
44.84, 50.80
48.49, 50.09
50.17, 53.99
49.70, 49.73
49.84, 51.33
51.92, 49.90
51.25, 49.45
49.99, 52.15
49.58, 47.56
54.04, 52.87
53.24, 51.46
51.67, 54.91
51.93, 51.04
53.71, 54.51
52.37, 51.59
50.64, 53.29
55.33, 51.35
52.14, 55.25
53.19, 51.40
50.53, 51.96
52.37, 51.99
47.94, 51.94
52.48, 50.54
48.88, 53.49
53.58, 52.60
50.03, 51.70
52.36, 52.24
48.89, 50.62
55.86, 52.69
48.78, 52.28
53.72, 51.26
48.65, 52.40
55.79, 54.59
52.19, 49.03
49.76, 49.96
54.81, 50.47
49.26, 52.28
53.48, 49.76
51.25, 55.85
55.59, 46.65
49.79, 54.21
53.55, 51.32
50.44, 55.35
54.23, 52.02
50.17, 51.95
51.93, 52.21
52.58, 56.09
51.16, 51.16
53.12, 52.14
51.35, 51.67
51.18, 50.77
53.50, 52.67
49.99, 50.89
57.17, 53.18
51.47, 50.09
55.00, 53.57
50.06, 49.22
52.42, 57.05
51.79, 52.42
50.74, 54.60
51.39, 51.39
52.37, 51.48
50.53, 48.74
49.23, 52.97
52.22, 50.87
46.05, 53.24
56.53, 47.47
49.69, 49.69
55.97, 53.38
50.10, 50.66
53.69, 53.85
53.37, 48.99
53.16, 57.22
51.54, 48.35
50.68, 53.58
56.51, 53.59
End Time: 3138.00
