0.00, 0.00
0.00, -2.60
2.36, 9.89
16.38, 11.49
14.42, 20.70
8.83, 8.24
13.40, 14.35
22.76, 19.64
26.86, 29.27
24.30, 27.74
31.78, 35.24
38.14, 35.23
34.59, 36.26
37.90, 38.55
41.40, 46.54
47.29, 48.10
51.52, 50.33
38.48, 40.89
57.45, 56.34
44.49, 50.82
59.17, 57.95
44.38, 49.99
61.02, 63.07
57.89, 54.68
59.89, 59.69
61.16, 61.99
52.34, 63.68
66.67, 55.83
61.75, 63.78
60.78, 61.55
55.92, 59.15
67.14, 66.90
62.15, 61.10
67.38, 62.81
66.43, 65.42
56.19, 52.21
69.10, 68.19
63.64, 65.82
67.04, 66.98
70.09, 66.80
66.44, 65.30
60.34, 58.15
72.29, 70.80
67.85, 64.11
63.34, 66.52
67.93, 64.82
65.22, 66.74
57.85, 58.00
71.52, 67.33
64.82, 68.12
67.47, 69.72
64.76, 61.99
64.33, 63.06
54.31, 67.54
67.75, 54.63
67.03, 65.61
66.59, 66.40
67.01, 64.39
69.09, 67.32
66.96, 67.64
64.03, 67.16
62.09, 71.51
72.17, 61.24
63.66, 70.36
67.14, 69.35
70.45, 66.57
67.86, 68.14
66.76, 68.34
66.04, 67.53
65.35, 69.82
70.35, 69.06
67.92, 65.30
66.69, 65.28
67.05, 65.84
64.32, 63.18
65.48, 68.16
58.25, 67.84
69.04, 68.25
67.94, 64.88
68.19, 68.06
67.20, 64.00
63.15, 65.30
End Time: 2574.00
