0.00, 0.00, 1.00, 0.80
0.00, 0.00, 1.00, 0.80
1.14, 0.00, 1.01, 0.81
4.00, 8.83, 1.01, 0.81
8.87, 20.85, 1.04, 0.83
9.44, 28.43, 1.23, 0.98
9.82, 13.52, 1.23, 0.98
11.31, 17.80, 1.72, 1.38
16.01, 19.63, 1.72, 1.38
21.61, 19.64, 1.92, 1.54
19.94, 26.22, 1.92, 1.54
25.88, 29.72, 2.25, 1.80
28.80, 28.32, 2.33, 1.86
28.67, 27.77, 2.33, 1.86
32.04, 34.23, 2.30, 1.84
32.23, 34.39, 2.31, 1.85
30.26, 32.25, 2.31, 1.85
35.02, 37.78, 2.13, 1.70
30.77, 33.93, 2.13, 1.70
33.09, 32.31, 1.83, 1.46
34.95, 38.55, 1.77, 1.42
31.36, 34.04, 1.77, 1.42
35.96, 35.91, 1.56, 1.25
27.09, 28.46, 1.47, 1.18
32.64, 34.01, 1.47, 1.18
32.49, 32.02, 1.22, 0.98
28.62, 31.94, 0.97, 0.78
29.08, 31.58, 0.97, 0.78
32.99, 35.48, 0.39, 0.31
30.11, 29.55, 0.39, 0.31
32.30, 36.53, -0.01, -0.01
37.02, 32.15, -0.44, -0.35
30.66, 31.01, -0.44, -0.35
35.20, 33.99, -0.55, -0.44
32.52, 33.28, -0.65, -0.52
30.53, 33.09, -0.65, -0.52
35.54, 33.00, -0.86, -0.69
32.44, 33.13, -0.86, -0.69
33.91, 33.51, -0.87, -0.70
34.89, 34.13, -0.97, -0.78
31.86, 33.39, -0.97, -0.78
34.72, 30.63, -0.95, -0.76
33.19, 29.47, -0.74, -0.59
33.88, 32.87, -0.74, -0.59
32.40, 32.09, -0.77, -0.62
30.87, 31.41, -0.57, -0.46
33.55, 34.06, -0.57, -0.46
37.10, 31.85, -0.58, -0.46
30.86, 31.20, -0.58, -0.46
29.51, 31.23, -0.31, -0.25
35.65, 33.06, -0.10, -0.08
33.47, 31.02, -0.10, -0.08
35.22, 33.25, 0.28, 0.22
31.27, 31.51, 0.28, 0.22
32.35, 30.83, 0.63, 0.50
36.43, 32.84, 0.95, 0.76
32.51, 30.46, 0.95, 0.76
29.79, 32.51, 1.24, 0.99
32.90, 33.92, 1.37, 1.10
33.78, 32.51, 1.37, 1.10
34.27, 32.36, 1.45, 1.16
EndTime: 22354.00
