0.00, 0.00, 1.00, 0.80
0.00, 0.00, 1.00, 0.80
0.39, 0.00, 1.01, 0.81
2.14, 6.39, 1.02, 0.82
7.38, 11.69, 1.02, 0.82
13.73, 13.26, 1.07, 0.86
9.73, 9.59, 1.07, 0.86
9.25, 11.97, 1.22, 0.98
17.65, 16.16, 1.35, 1.08
23.56, 19.44, 1.35, 1.08
20.45, 25.64, 1.61, 1.29
29.74, 27.14, 1.70, 1.36
28.79, 28.93, 1.70, 1.36
30.16, 27.89, 1.77, 1.42
31.89, 32.49, 1.77, 1.42
31.35, 34.50, 1.83, 1.46
34.14, 35.37, 1.70, 1.36
31.85, 33.60, 1.70, 1.36
32.97, 30.72, 1.67, 1.34
35.80, 35.98, 1.67, 1.34
30.03, 36.10, 1.58, 1.26
29.15, 32.69, 1.39, 1.11
32.17, 35.99, 1.39, 1.11
31.45, 33.31, 1.12, 0.90
30.83, 35.54, 0.76, 0.61
31.28, 34.29, 0.76, 0.61
30.97, 32.77, 0.43, 0.34
29.93, 34.01, 0.03, 0.02
28.98, 33.92, 0.03, 0.02
30.23, 32.35, -0.32, -0.26
35.15, 33.74, -0.32, -0.26
29.84, 33.85, -0.59, -0.47
33.96, 30.27, -0.80, -0.64
35.41, 37.56, -0.80, -0.64
33.53, 32.19, -0.89, -0.71
31.60, 32.78, -0.89, -0.71
34.59, 31.48, -0.94, -0.75
31.55, 33.40, -0.94, -0.75
35.71, 32.73, -0.92, -0.74
31.60, 30.59, -0.86, -0.69
32.62, 35.04, -0.86, -0.69
34.34, 31.77, -0.83, -0.66
31.68, 31.37, -0.83, -0.66
31.88, 30.14, -0.67, -0.54
34.38, 31.22, -0.32, -0.26
34.28, 34.28, -0.32, -0.26
33.40, 30.52, -0.16, -0.13
31.74, 31.71, 0.15, 0.12
34.42, 34.09, 0.15, 0.12
37.06, 33.46, 0.12, 0.10
30.52, 32.38, 0.12, 0.10
31.25, 33.41, 0.23, 0.18
33.44, 33.68, 0.37, 0.30
32.91, 34.42, 0.37, 0.30
34.07, 32.99, 0.32, 0.26
30.29, 30.33, 0.46, 0.37
31.27, 33.25, 0.46, 0.37
36.32, 32.96, 0.45, 0.36
29.34, 32.29, 0.45, 0.36
31.22, 34.14, 0.39, 0.31
EndTime: 29815.00
