0.00, 0.00, 1.00, 0.30
0.00, 0.00, 1.01, 0.30
1.17, 0.00, 1.01, 0.30
5.97, 10.50, 1.00, 0.30
12.74, 9.19, 1.03, 0.31
9.54, 12.93, 1.03, 0.31
8.67, 10.04, 1.12, 0.34
14.09, 13.46, 1.16, 0.35
19.85, 21.35, 1.16, 0.35
24.49, 23.19, 1.08, 0.32
19.38, 25.66, 1.08, 0.32
30.19, 30.26, 1.18, 0.35
31.42, 33.46, 1.11, 0.33
32.13, 31.74, 1.11, 0.33
33.67, 34.66, 1.22, 0.37
37.79, 33.25, 1.22, 0.37
35.19, 37.56, 1.12, 0.34
35.13, 35.89, 1.21, 0.36
34.83, 34.14, 1.21, 0.36
35.77, 36.92, 1.31, 0.39
33.74, 33.25, 1.31, 0.39
35.76, 35.74, 1.20, 0.36
33.74, 34.87, 1.16, 0.35
31.54, 32.32, 1.16, 0.35
33.64, 32.76, 1.00, 0.30
29.42, 29.80, 0.84, 0.25
28.86, 30.30, 0.84, 0.25
34.63, 31.89, 0.81, 0.24
29.14, 30.05, 0.81, 0.24
33.68, 29.98, 0.72, 0.22
31.57, 32.77, 0.80, 0.24
31.22, 31.14, 0.80, 0.24
31.69, 31.70, 0.66, 0.20
33.58, 35.76, 0.66, 0.20
34.99, 34.12, 0.47, 0.14
32.74, 34.43, 0.25, 0.07
32.22, 33.68, 0.25, 0.07
33.68, 32.85, 0.09, 0.03
32.13, 36.23, 0.05, 0.01
31.54, 32.51, 0.05, 0.01
31.22, 33.96, -0.12, -0.04
31.51, 32.55, -0.12, -0.04
32.08, 31.61, -0.26, -0.08
34.45, 33.85, -0.28, -0.08
30.11, 31.28, -0.28, -0.08
31.31, 28.96, -0.25, -0.08
36.14, 33.75, -0.25, -0.08
31.37, 31.02, -0.12, -0.04
31.96, 31.77, 0.01, 0.00
36.48, 34.13, 0.01, 0.00
31.00, 30.75, 0.16, 0.05
33.47, 32.51, 0.29, 0.09
33.23, 34.95, 0.29, 0.09
33.86, 31.38, 0.45, 0.14
36.09, 33.84, 0.45, 0.14
33.17, 33.40, 0.63, 0.19
33.26, 31.99, 0.72, 0.22
33.10, 33.80, 0.72, 0.22
32.44, 32.23, 0.67, 0.20
EndTime: 9619.00
