0.00, 0.00, 1.00, 0.80
0.00, 0.00, 1.00, 0.80
3.57, 0.00, 1.00, 0.80
9.19, 1.50, 1.00, 0.80
6.55, 8.21, 1.00, 0.80
11.38, 12.42, 1.09, 0.87
6.73, 8.67, 1.09, 0.87
9.40, 13.86, 1.25, 1.00
17.70, 21.63, 1.25, 1.00
19.35, 21.47, 1.43, 1.14
29.95, 29.60, 1.53, 1.22
22.50, 20.13, 1.53, 1.22
30.76, 29.82, 1.64, 1.31
28.84, 34.63, 1.64, 1.31
33.53, 35.58, 1.53, 1.22
32.51, 39.55, 1.43, 1.14
33.55, 35.06, 1.43, 1.14
35.72, 36.09, 1.13, 0.90
34.18, 35.43, 1.15, 0.92
33.20, 35.88, 1.15, 0.92
32.35, 32.49, 1.07, 0.86
32.24, 33.53, 0.97, 0.78
35.99, 32.10, 0.97, 0.78
32.36, 33.14, 0.94, 0.75
31.57, 33.54, 0.94, 0.75
31.13, 30.68, 0.69, 0.55
29.21, 30.70, 0.52, 0.42
31.85, 34.25, 0.52, 0.42
30.08, 31.84, 0.42, 0.34
30.93, 32.47, 0.22, 0.18
30.32, 35.81, 0.22, 0.18
32.12, 34.54, 0.22, 0.18
33.77, 33.60, 0.22, 0.18
32.40, 33.24, 0.15, 0.12
31.64, 36.72, 0.12, 0.10
33.82, 33.78, 0.12, 0.10
34.14, 35.29, -0.12, -0.10
32.84, 32.51, -0.31, -0.25
32.67, 34.92, -0.31, -0.25
33.09, 33.64, -0.44, -0.35
32.58, 31.08, -0.44, -0.35
33.46, 32.91, -0.36, -0.29
33.00, 31.69, -0.36, -0.29
30.98, 30.57, -0.36, -0.29
32.77, 29.54, -0.25, -0.20
33.33, 31.92, -0.09, -0.07
30.93, 30.02, -0.09, -0.07
32.40, 32.29, 0.19, 0.15
34.84, 31.90, 0.19, 0.15
35.27, 31.86, 0.14, 0.11
33.39, 33.12, 0.25, 0.20
33.78, 33.40, 0.25, 0.20
36.71, 33.74, 0.23, 0.18
33.38, 33.59, 0.23, 0.18
28.65, 32.90, 0.08, 0.06
32.44, 33.43, 0.09, 0.07
32.82, 32.52, 0.09, 0.07
32.73, 32.99, 0.07, 0.06
31.68, 33.85, 0.07, 0.06
31.30, 31.17, 0.03, 0.02
EndTime: 5946.00
