0.00, 0.00, -0.12, -0.06
0.00, 0.00, -0.12, -0.06
0.00, 1.15, -0.12, -0.06
4.06, 4.66, -0.12, -0.06
7.24, 9.76, -0.12, -0.06
11.31, 8.74, -0.03, -0.01
7.71, 4.04, -0.03, -0.01
11.81, 15.82, 0.15, 0.08
15.85, 22.39, 0.15, 0.08
19.39, 24.10, 0.31, 0.16
21.33, 22.10, 0.52, 0.26
26.29, 22.23, 0.52, 0.26
32.46, 31.74, 0.68, 0.34
30.11, 31.95, 0.96, 0.48
31.75, 30.45, 0.96, 0.48
35.83, 34.40, 1.14, 0.57
35.15, 37.53, 1.14, 0.57
32.96, 33.19, 1.07, 0.54
33.12, 33.99, 1.07, 0.54
32.45, 33.10, 1.02, 0.51
35.03, 38.69, 0.80, 0.40
33.48, 31.33, 0.80, 0.40
32.33, 34.75, 0.62, 0.31
33.39, 32.94, 0.47, 0.24
31.47, 30.26, 0.47, 0.24
34.81, 31.20, 0.37, 0.19
28.16, 32.52, 0.37, 0.19
30.52, 31.11, 0.47, 0.24
32.82, 32.73, 0.35, 0.18
30.49, 34.27, 0.35, 0.18
31.77, 31.51, 0.07, 0.04
30.49, 33.77, 0.07, 0.04
30.50, 34.59, -0.21, -0.10
32.40, 32.59, -0.64, -0.32
36.78, 35.31, -0.64, -0.32
29.42, 33.44, -0.82, -0.41
34.15, 30.57, -0.90, -0.45
31.01, 32.45, -0.90, -0.45
33.41, 33.75, -0.74, -0.37
36.19, 32.73, -0.74, -0.37
32.59, 34.65, -0.47, -0.23
29.58, 29.68, -0.30, -0.15
33.24, 34.06, -0.30, -0.15
31.34, 30.97, -0.22, -0.11
33.52, 31.27, -0.22, -0.11
33.04, 33.95, -0.13, -0.06
30.77, 30.69, -0.12, -0.06
34.43, 31.50, -0.12, -0.06
30.48, 31.64, -0.05, -0.02
35.09, 32.51, -0.18, -0.09
34.11, 34.22, -0.18, -0.09
35.24, 31.79, -0.21, -0.10
32.01, 32.25, -0.21, -0.10
34.19, 33.58, -0.06, -0.03
30.95, 31.15, 0.00, 0.00
36.35, 32.03, 0.00, 0.00
32.04, 27.91, 0.12, 0.06
34.63, 33.35, 0.30, 0.15
34.25, 33.98, 0.30, 0.15
30.60, 33.71, 0.27, 0.14
EndTime: 86207.00
