0.00, 0.00, 1.00, 0.30
0.00, 0.00, 1.00, 0.30
0.42, 0.46, 0.99, 0.30
5.89, 3.97, 1.00, 0.30
5.33, 9.16, 1.00, 0.30
12.31, 9.21, 1.12, 0.34
8.52, 15.37, 1.20, 0.36
12.73, 17.05, 1.20, 0.36
18.47, 23.14, 1.21, 0.36
28.66, 26.62, 1.21, 0.36
21.06, 19.64, 1.47, 0.44
29.89, 29.14, 1.36, 0.41
32.57, 33.21, 1.36, 0.41
31.34, 31.85, 1.20, 0.36
34.82, 33.53, 0.91, 0.27
36.57, 39.42, 0.91, 0.27
35.82, 36.80, 0.68, 0.20
37.00, 33.38, 0.68, 0.20
35.65, 34.58, 0.74, 0.22
37.47, 35.40, 0.98, 0.29
34.27, 34.66, 0.98, 0.29
33.72, 31.97, 1.18, 0.35
37.77, 33.86, 1.18, 0.35
30.28, 32.23, 1.50, 0.45
31.23, 33.28, 1.50, 0.45
30.55, 30.49, 1.50, 0.45
28.04, 31.72, 1.32, 0.40
28.00, 29.71, 1.32, 0.40
32.89, 31.74, 1.19, 0.36
30.88, 31.50, 1.19, 0.36
29.55, 33.10, 0.91, 0.27
34.01, 32.43, 0.75, 0.23
30.49, 31.69, 0.75, 0.23
34.09, 32.57, 0.68, 0.20
33.19, 35.37, 0.63, 0.19
35.31, 34.87, 0.63, 0.19
34.33, 33.93, 0.61, 0.18
33.09, 35.81, 0.61, 0.18
32.96, 34.99, 0.57, 0.17
34.00, 34.83, 0.64, 0.19
30.33, 31.04, 0.64, 0.19
33.06, 34.53, 0.72, 0.22
30.93, 34.60, 0.72, 0.22
30.28, 32.45, 0.57, 0.17
30.63, 30.30, 0.34, 0.10
30.67, 34.36, 0.34, 0.10
30.82, 29.73, 0.14, 0.04
33.87, 32.64, 0.14, 0.04
33.26, 32.45, 0.03, 0.01
28.65, 29.06, -0.11, -0.03
31.85, 36.05, -0.11, -0.03
32.49, 32.43, -0.16, -0.05
31.20, 31.77, -0.28, -0.08
32.16, 36.02, -0.28, -0.08
32.15, 32.04, -0.42, -0.13
34.56, 32.11, -0.42, -0.13
31.22, 31.36, -0.34, -0.10
36.33, 31.60, -0.24, -0.07
35.50, 35.27, -0.24, -0.07
35.09, 32.84, 0.01, 0.00
EndTime: 29202.00
