0.00, 0.00, 1.00, 0.50
0.00, 0.00, 0.99, 0.49
1.18, 0.45, 0.99, 0.49
10.56, 10.77, 1.01, 0.51
16.74, 12.34, 1.01, 0.51
10.51, 11.13, 0.99, 0.49
12.69, 9.94, 0.97, 0.48
14.14, 10.77, 0.97, 0.48
19.83, 15.57, 0.82, 0.41
19.39, 15.79, 0.82, 0.41
20.30, 24.19, 0.78, 0.39
33.59, 28.98, 0.89, 0.44
30.52, 24.60, 0.89, 0.44
28.23, 30.26, 1.05, 0.53
35.28, 31.71, 1.39, 0.69
30.77, 34.84, 1.39, 0.69
36.15, 33.20, 1.47, 0.74
33.13, 36.51, 1.47, 0.74
36.44, 34.43, 1.60, 0.80
34.99, 35.51, 1.67, 0.84
34.29, 35.24, 1.67, 0.84
33.17, 33.38, 1.64, 0.82
33.13, 36.93, 1.64, 0.82
33.25, 29.75, 1.53, 0.76
32.12, 33.21, 1.30, 0.65
31.72, 33.59, 1.30, 0.65
31.55, 32.92, 1.10, 0.55
33.58, 32.13, 1.10, 0.55
29.69, 31.09, 1.00, 0.50
30.81, 31.95, 0.83, 0.41
35.81, 34.43, 0.83, 0.41
30.60, 30.89, 0.68, 0.34
30.76, 29.49, 0.68, 0.34
35.81, 35.64, 0.65, 0.32
29.95, 31.25, 0.57, 0.28
30.60, 33.61, 0.57, 0.28
32.66, 32.66, 0.56, 0.28
33.27, 34.40, 0.66, 0.33
33.41, 35.01, 0.66, 0.33
30.46, 31.81, 0.59, 0.29
33.79, 31.72, 0.59, 0.29
31.65, 33.74, 0.58, 0.29
31.51, 32.38, 0.49, 0.24
30.12, 34.73, 0.49, 0.24
33.10, 32.29, 0.26, 0.13
31.27, 30.61, 0.26, 0.13
34.73, 35.43, 0.25, 0.12
29.67, 32.33, 0.17, 0.08
30.77, 31.34, 0.17, 0.08
35.94, 33.55, 0.06, 0.03
32.16, 33.64, 0.06, 0.03
31.48, 31.08, 0.04, 0.02
35.61, 34.02, 0.04, 0.02
30.60, 32.13, 0.02, 0.01
32.89, 35.00, -0.01, -0.01
31.25, 35.88, -0.01, -0.01
33.92, 30.67, -0.07, -0.04
32.73, 32.87, -0.12, -0.06
28.81, 34.27, -0.12, -0.06
35.96, 33.01, -0.25, -0.13
EndTime: 17641.00
