0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00
0.49, 0.00, 0.00, 0.00
8.92, 9.90, 0.00, 0.00
11.06, 9.27, 0.00, 0.00
12.54, 12.57, 0.00, 0.00
15.57, 9.26, 0.00, 0.00
12.30, 10.76, 0.07, 0.06
20.91, 16.17, 0.07, 0.06
28.02, 27.08, 0.02, 0.02
28.79, 26.94, 0.11, 0.09
30.83, 30.93, 0.11, 0.09
31.69, 28.02, 0.31, 0.25
37.10, 32.86, 0.47, 0.38
36.62, 34.52, 0.47, 0.38
37.64, 35.23, 0.71, 0.57
42.83, 38.01, 0.71, 0.57
38.82, 41.72, 0.96, 0.77
43.17, 38.74, 1.04, 0.83
38.66, 39.23, 1.04, 0.83
41.81, 40.11, 1.22, 0.98
38.67, 38.48, 1.52, 1.22
42.73, 38.12, 1.52, 1.22
38.20, 35.72, 1.86, 1.49
39.10, 38.17, 1.86, 1.49
36.57, 36.42, 2.13, 1.70
37.60, 35.37, 2.13, 1.70
35.65, 36.29, 2.47, 1.98
36.19, 38.01, 2.71, 2.17
37.33, 35.78, 2.71, 2.17
35.41, 34.50, 2.88, 2.30
35.85, 34.80, 3.01, 2.41
37.29, 35.64, 3.01, 2.41
36.35, 34.43, 3.30, 2.64
40.72, 34.81, 3.30, 2.64
38.79, 36.36, 3.68, 2.94
44.08, 34.87, 4.12, 3.30
40.15, 34.27, 4.12, 3.30
42.74, 36.25, 4.84, 3.87
40.27, 32.62, 4.84, 3.87
43.54, 33.11, 5.60, 4.48
39.51, 33.84, 6.43, 5.14
43.12, 32.59, 6.43, 5.14
37.64, 32.91, 7.35, 5.88
39.36, 31.67, 8.26, 6.61
38.76, 35.04, 8.26, 6.61
41.80, 30.21, 9.20, 7.36
41.98, 32.24, 10.34, 8.27
38.69, 32.05, 10.34, 8.27
45.43, 29.21, 11.35, 9.08
45.18, 30.91, 13.06, 10.45
45.19, 31.41, 13.06, 10.45
44.95, 29.20, 14.87, 11.90
42.38, 27.37, 14.87, 11.90
41.57, 27.24, 17.27, 13.82
41.06, 27.31, 19.37, 15.50
45.47, 25.04, 19.37, 15.50
43.30, 25.13, 21.55, 17.24
41.90, 22.97, 21.55, 17.24
42.25, 23.71, 23.84, 19.07
40.00, 19.48, 26.42, 21.14
45.94, 22.70, 26.42, 21.14
38.92, 17.23, 29.39, 23.51
45.03, 18.33, 32.72, 26.18
35.08, 16.55, 32.72, 26.18
46.48, 15.90, 35.78, 28.62
37.68, 13.62, 38.97, 31.18
45.63, 10.49, 38.97, 31.18
49.38, 12.20, 43.16, 34.53
35.42, 8.51, 43.16, 34.53
41.20, 7.50, 47.28, 37.82
47.74, 7.63, 51.18, 40.94
51.16, 6.29, 51.18, 40.94
48.21, 11.27, 55.51, 44.41
46.14, 11.57, 59.97, 47.98
32.72, 2.97, 59.97, 47.98
45.62, 0.73, 64.65, 51.72
39.75, 0.00, 70.37, 56.30
45.36, 0.00, 70.37, 56.30
36.87, -1.50, 76.93, 61.54
46.82, -6.91, 76.93, 61.54
39.42, -4.34, 82.51, 66.01
41.07, -4.94, 88.54, 70.83
32.82, -3.38, 88.54, 70.83
37.40, -0.53, 94.59, 75.67
34.92, 0.00, 94.59, 75.67
32.51, -0.48, 99.99, 79.99
41.16, -5.73, 104.75, 83.80
33.07, -8.82, 104.75, 83.80
37.79, -2.28, 110.24, 88.19
EndTime: 3556.00
